target_id,fc,lrt_qval,wt_qval,Direction
Wnk1,1.202786384368309,2.781355549347457e-6,2.303710248391065e-4,Up
Znrf1,0.6838617888166905,2.7892756083275995e-6,1.142786879906862e-5,Down
Gpx4,0.8917232385504461,2.896724076780354e-6,2.2128531011370067e-7,Down
Sp100,0.6045011506328333,2.905494493691649e-6,2.4495339060566566e-7,Down
Chil3,67.91666386168794,2.925698050715345e-6,2.7374053599289574e-11,Up
Vtn,0.48838534975909187,2.945277327719067e-6,7.344595011661951e-8,Down
Rasip1,0.43594030384636995,3.0506510567027402e-6,3.201673971195396e-11,Down
Acat2,1.676989289306928,3.0506510567027402e-6,3.015104967074627e-7,Up
Dnajc5,1.2123382727888075,3.0702223559672673e-6,2.659395502948331e-5,Up
Syncrip,1.1573262971376468,3.110991447477064e-6,1.1462780461268378e-6,Up
Baz2b,0.8250803552615452,3.110991447477064e-6,7.43022708748778e-6,Down
Sigmar1,2.290103610877576,3.110991447477064e-6,1.4144790211725736e-9,Up
Ston1,2.479350346231178,3.125570716205322e-6,7.827627541281561e-9,Up
Pla2g2d,0.22075143852866666,3.1808929063421532e-6,3.9182739024924624e-11,Down
Tmem88b,0.3552940228816033,3.287959471491275e-6,4.333335718243958e-11,Down
Rnf13,1.2033357246717844,3.3417963389198638e-6,4.686978615718195e-6,Up
Sult1a1,2.3315758170143965,3.3684887811717612e-6,1.1786075227537234e-9,Up
Smyd2,1.164874688570875,3.3790501917430557e-6,2.948902634293506e-6,Up
Nr1d2,0.455129199717097,3.38075479201135e-6,2.686888898918606e-9,Down
Nfil3,3.4525314769204027,3.3903717961630063e-06,4.868335587905642e-11,Up
Gabbr1,0.6419040512212287,3.4098922799126613e-6,1.5585492315385664e-6,Down
Klhdc8b,0.5865801985247375,3.4337205365693868e-6,1.3565083961645043e-5,Down
H2-DMb1,0.4380547271923385,3.548792304937613e-6,3.4864658370256986e-8,Down
Ankrd16,0.7770732177230097,3.5789284559143667e-6,2.2674073807907828e-4,Down
Slc25a5,1.7515629615991464,3.592493596686162e-6,2.4746200460095133e-7,Up
Tmem119,2.2472495494670697,3.592493596686162e-6,6.125385456823299e-11,Up
Nxf1,0.8592740682488218,3.6107162434346306e-6,1.2861126316592617e-6,Down
Ms4a6b,2.1159717239925935,3.631066052220423e-6,3.805570572482076e-8,Up
Ptms,0.952135894052208,3.6561563413616006e-6,6.078185524241523e-6,Down
Gm14410,1.290537940991033,3.6744251324353957e-6,1.8092322881462673e-7,Up
Mtmr6,1.853163589278817,3.7410710183919003e-6,7.24005711648281e-11,Up
Ptges2,1.4037405011403876,3.7419918656617965e-6,4.7601465152713206e-6,Up
Pum3,1.6012896702514237,3.7419918656617965e-6,6.46421216216912e-8,Up
Dgke,0.7376357216352895,3.7419918656617965e-6,1.392928605504768e-7,Down
Mmp28,1.6982658785963491,3.800357484832505e-6,1.5585492315385664e-6,Up
Tmx2,1.4597109059916913,3.808469793843492e-6,8.358241135542018e-8,Up
Htra3,1.489029525142914,3.824774011796902e-6,5.099523837267445e-9,Up
Phf1,0.5886712506822156,3.943306696100213e-6,2.167250674284511e-10,Down
Pcx,4.29850543886615,3.943306696100213e-6,3.864289408770646e-9,Up
Ehmt2,0.775235897586624,3.970115829227828e-6,2.779247491522411e-6,Down
Sel1l,1.1087343398221623,4.033977906365152e-6,1.349551229315867e-6,Up
Mrap,1.8452696598351377,4.10060617931208e-6,3.144589402848047e-7,Up
Pdk4,2.6812889773521524,4.226909249410826e-6,1.1903224506067282e-10,Up
Eef2k,1.6630680336585533,4.226909249410826e-6,4.1575368453949055e-8,Up
Serpine2,1.3621774172102958,4.299732219544015e-6,1.3525626221930997e-6,Up
Ankrd17,1.1102724050606527,4.299732219544015e-6,4.2562344977118686e-5,Up
Set,1.0592191352921998,4.33862089370514e-6,3.9360586394652836e-5,Up
Ppox,0.8032955650909187,4.3642579709045445e-6,1.335787418987005e-5,Down
Lgals4,0.5962404622222643,4.440044517755558e-6,1.9596486680864977e-7,Down
Cyp51,2.7394846865329465,4.440044517755558e-6,1.4546579472073558e-10,Up
0610030E20Rik,0.7351254258308371,4.440044517755558e-6,6.838241579773526e-5,Down
Dpy19l4,1.0426789201557747,4.793329733382482e-6,5.364959808009218e-8,Up
Eif2s1,1.5815332634597998,4.901903653946457e-6,8.645430797751797e-8,Up
Hmgn3,0.6907995123823812,5.001879267553069e-6,1.0742003215528455e-5,Down
Mmp11,0.47724107751114914,5.001879267553069e-6,5.626383494712304e-10,Down
Dus1l,1.216617318056857,5.158622802422894e-6,1.0963285216764894e-4,Up
Gcc2,1.0626811628041224,5.273330167426958e-6,3.750745721082731e-5,Up
Clec9a,0.3353925687753641,5.282280038162202e-6,2.707543030377676e-10,Down
Tap1,0.5277909887878128,5.332603800948459e-6,7.56645667014496e-6,Down
Ifi203,0.5755156186967458,5.344554811174092e-6,6.700405782342348e-8,Down
Ndufab1,1.1014455065768485,5.3539864433664705e-6,5.248686978812892e-6,Up
Cfd,0.28145371517652823,5.501982787346057e-6,2.932601310760754e-10,Down
Numa1,0.8575472984292379,5.549797219647273e-6,2.348037519730183e-6,Down
Igfbp6,2.48514232041747,5.549797219647273e-6,3.0445197977239867e-10,Up
Vdac2,1.0437357337151272,5.578358106713877e-6,1.1422276488341284e-4,Up
Scrn3,1.3796570590426893,5.592351415975047e-6,3.787925330744939e-7,Up
Accs,0.6142413700321316,5.6446445668045155e-6,1.2155267571181813e-5,Down
Plod3,1.783229429531802,5.659492107604454e-6,1.8555387820606602e-6,Up
Mndal,0.54799198527667,5.746467717262587e-6,1.0675211342703246e-6,Down
Mapk9,1.2117202645454281,5.848230872019938e-6,2.2303776150045757e-5,Up
Mettl16,1.4105993467363276,5.852411202598408e-6,3.3675659733123133e-7,Up
Hcfc1,1.0956369022466919,5.8537640445944886e-6,1.847402703615812e-6,Up
Ccnl2,0.7128974968622799,5.9493546822927895e-6,1.596048208190689e-6,Down
2610005L07Rik,0.8256731417579941,6.176516071519512e-6,1.0675211342703246e-6,Down
Slco2b1,0.3559332848883267,6.186464324623668e-6,4.857150890244958e-10,Down
Mdm4,0.7392498887795262,6.1900377391206774e-6,5.704593339973525e-5,Down
Rnase2a,67.42883725025723,6.1900377391206774e-6,4.5379168831000453e-10,Up
Asb12,6.114857616593883,6.196778062154487e-6,4.5625031120654274e-10,Up
Sf3b1,0.9201544367188181,6.202479721685284e-6,7.803924652169923e-6,Down
Gorasp2,1.2348278794613055,6.297929479284999e-6,1.5927109732192152e-5,Up
Tmcc1,0.9670233507828777,6.328929468802411e-6,4.754881028850712e-4,Down
Hnrnpdl,0.8684072911002002,6.3924912123188665e-6,2.9615508653985583e-4,Down
Tesk1,1.4606696962935117,6.438670024425752e-6,1.0782103753332833e-6,Up
Lrrc4,0.27890633537331044,6.450892744998948e-6,1.868957848231124e-9,Down
Pds5a,1.0138041722476248,6.512509872672331e-6,0.014697642894998978,Up
Sp110,0.5957982365370184,6.512509872672331e-6,1.706961273293354e-6,Down
Cryab,3.885065948403841,6.574537219837383e-6,5.70777867554262e-10,Up
Pcyox1,1.5475423678278197,6.6602716035518615e-6,2.180349969088456e-7,Up
Slc38a6,1.0216480213911558,6.753144523986875e-6,2.7896287724151964e-5,Up
Fbln1,1.8160508027643898,6.753144523986875e-6,3.069338219787503e-7,Up
Zfp207,0.9504522417561438,6.753144523986875e-6,3.530989249546664e-4,Down
Orc4,1.2958100202049418,6.787120944106235e-6,8.934760512561733e-4,Up
Coro6,0.4634921548558901,6.793736683846825e-6,1.4581587363203328e-7,Down
Mapk8,1.0011899772809534,6.929361639456234e-6,1.0337380501946839e-4,Up
Nfia,0.7586068632538613,6.976341439015324e-6,2.050219521741109e-7,Down
Ephb2,1.7111525205956273,7.088720509014781e-6,3.127720273467124e-6,Up
Jarid2,0.7142557605250628,7.088720509014781e-6,2.5564687537821816e-6,Down
Prrc2a,1.0177160200591893,7.136497239606671e-6,1.0109080308253291e-4,Up
Nxpe5,0.4043549385570877,7.165036820935347e-6,4.05389207764399e-7,Down
Paics,1.307427295281906,7.19944876133317e-6,3.805570572482076e-8,Up
Mpc2,1.4836379173111665,7.247348067033018e-6,2.5874226254883315e-5,Up
Gbp5,0.5060507150128805,7.258234331705511e-6,6.462830906456169e-10,Down
Hif3a,4.10757503378711,7.278429698082416e-6,8.597464551003934e-10,Up
Ndufs1,1.3059087502945563,7.278429698082416e-6,9.980021183338562e-5,Up
Rps6kb2,0.8826146272657307,7.278429698082416e-6,7.443297771663333e-4,Down
Adamts1,1.6775856499567126,7.367269283619693e-6,5.397149535163719e-7,Up
Iars2,1.1754606409742827,7.4107320736299365e-6,4.433414087089212e-5,Up
Kdm5c,1.3919302330749346,7.505943681376915e-6,1.9528994115743873e-5,Up
Timm17a,1.2645259926613852,7.5129382397713616e-6,4.030445233182646e-5,Up
Nmt1,1.3917881493186066,7.561437465818892e-6,5.9426656929733064e-6,Up
Ptbp1,1.0027232891719216,7.561437465818892e-6,2.714886131150089e-5,Up
Tns1,1.3257498335814135,7.966035095116608e-6,9.321268951793663e-6,Up
Me1,2.831363646589042,8.078616993195309e-6,2.0382660092141768e-7,Up
Plk2,0.5240446758773325,8.110723486752983e-6,1.2145107123929525e-9,Down
Gfpt2,3.0655496922589816,8.461966603623064e-6,1.0092407434296433e-8,Up
Ncan,11.068339234605988,8.766455219822938e-6,1.5041761016349335e-9,Up
1110008P14Rik,1.7340540213202733,8.796451789654063e-6,5.401709393114818e-9,Up
Fry,0.8920451905048223,8.913093018721434e-6,6.842016998929614e-5,Down
Eif4e2,1.3157429984700348,8.913093018721434e-6,5.8382091033963256e-5,Up
Lbh,0.5010520286222148,8.985357197171233e-6,1.6468617700166024e-9,Down
Thap3,0.5814830317981831,8.99790885812433e-6,6.877953014153508e-8,Down
Ctage5,1.2436320301278505,9.026541557089766e-6,1.1620999195978225e-5,Up
Copg1,1.3501551434809853,9.038701323806553e-6,2.048447911266905e-4,Up
Eva1b,0.6222159635045631,9.038701323806553e-6,4.002436664578476e-7,Down
Cnbp,1.0544170107391353,9.102917951314421e-6,7.223199489410641e-4,Up
Btnl9,0.4592577528615222,9.122416290907262e-6,4.3741205260929836e-7,Down
Lman1,1.4034977723966695,9.2028964280965e-6,1.624983887626179e-6,Up
Fbxo18,1.133628483419843,9.2028964280965e-6,5.542297758922235e-4,Up
Zcchc17,1.4673858497686254,9.57264008320254e-6,6.447211643505979e-7,Up
Npdc1,1.155634570715144,9.57264008320254e-6,5.760377357621388e-4,Up
Rbm5,0.762587901314092,9.639401892339385e-6,4.90489927721063e-4,Down
Dennd2d,0.8004709034649022,9.705365465746576e-6,2.51065789329839e-7,Down
Hspa8,1.305169793287116,9.80318958299942e-6,8.231962646989386e-6,Up
Wdr11,0.974016939548304,1.0225487082015652e-5,8.437394461793412e-6,Down
Ppp4r4,0.5804029085139053,1.0413132527970254e-5,6.326964933977481e-7,Down
Aebp2,0.8116432196584191,1.0441976373714011e-5,4.600897628686323e-6,Down
Igfbp4,1.7188657528154314,1.0656996502277931e-5,1.9017131253993558e-7,Up
Sympk,1.0867953117169902,1.0982289140608347e-5,4.2562344977118686e-5,Up
Pno1,1.7072667421521266,1.1147483259832291e-5,3.274491427230545e-9,Up
Pnisr,0.7205532743171368,1.1147483259832291e-5,3.3487787739217836e-5,Down
Lsp1,1.2561368981073366,1.1258859723530762e-5,1.6745879188007437e-5,Up
Becn1,1.0276022983118214,1.1287776773492981e-5,9.89298208087802e-4,Up
Mt2,3.4718072969639238,1.1325737997542432e-5,3.4946990842172744e-9,Up
Crat,1.0176485447118035,1.1325737997542432e-5,2.466365181925494e-6,Up
Iffo2,1.3191852780072146,1.1444642093952947e-5,2.111950860870856e-6,Up
Dcun1d2,1.3550945999732358,1.1506566384372423e-5,1.252916876750877e-5,Up
S100a16,1.1448883879553886,1.1867665226262577e-5,3.851235677607327e-6,Up
Psma3,1.1529978324795849,1.1955423811970271e-5,8.655084846398886e-4,Up
Slc50a1,0.7957506706330665,1.1976386712304498e-5,1.9985968922300214e-4,Down
Agl,1.552312593636369,1.204058657123116e-5,4.47386467821867e-9,Up
Snx7,1.721897309423708,1.204058657123116e-5,1.0567407299197965e-6,Up
Tnpo3,1.2034000558382034,1.2118987425777679e-5,4.347060386749458e-5,Up
Rbm4b,0.7440669844780055,1.2118987425777679e-5,8.186335838296787e-5,Down
Stk17b,1.517738391034791,1.2118987425777679e-5,1.206199385591864e-6,Up
Yipf3,1.2330164586338377,1.2239028205813801e-5,1.3565083961645043e-5,Up
Opa3,1.6381452566757226,1.2279453290610343e-5,1.3909718679701637e-7,Up
Trib2,0.5052271526694968,1.2393028044172077e-5,4.821890520379853e-9,Down
Ikbkap,1.1536162219350878,1.2393028044172077e-5,1.5710754376528276e-5,Up
Rbmx,0.6942191141772314,1.2468504324703133e-5,4.585142407959527e-7,Down
Otud6b,1.4185046973466415,1.281639263271114e-5,2.4022876440757416e-6,Up
Lpcat3,1.7284054386862042,1.281639263271114e-5,2.4492146942003355e-8,Up
Zdhhc3,1.3409970152972548,1.2874297505213987e-5,3.47240748168664e-5,Up
Vcan,2.7514561174203704,1.3009684881215026e-5,3.1692308621343166e-6,Up
Sos2,1.008897809757004,1.303033345191062e-5,2.304331163456067e-5,Up
Grcc10,0.7317885359085228,1.3055078133092821e-5,9.856802936229087e-6,Down
Rorc,0.4779138567660234,1.3072665630104854e-5,3.3567267730627567e-6,Down
Tspan13,0.5717909565273309,1.3190430790700808e-5,5.92822229896613e-9,Down
Stard9,0.7159283949381965,1.3190430790700808e-5,3.743805215766895e-6,Down
Luc7l2,0.8763986222110438,1.3234979855006296e-5,7.416984717882516e-4,Down
Aifm2,1.220981492556522,1.3438358043335327e-5,1.3661775226171663e-8,Up
Gpihbp1,0.6488953217055249,1.3438358043335327e-5,1.9255380654650102e-5,Down
Mbd3,1.2663138157057332,1.3438358043335327e-5,2.8427323404478752e-5,Up
Map3k6,2.125140388188245,1.3636766280781637e-5,4.675916246160235e-10,Up
Sypl,1.4263954027698,1.3636766280781637e-5,2.304331163456067e-5,Up
Usp46,1.4206081391771928,1.3656037025234455e-5,6.00042770912676e-7,Up
Serf2,1.131734592317464,1.3656037025234455e-5,2.7226512677138966e-4,Up
Pkp1,18.412773669855582,1.3891659793159477e-5,7.163559414999754e-9,Up
Col4a1,2.2770930515634893,1.3941655358681647e-5,1.0214154652447697e-7,Up
Antxr2,1.316421489077205,1.3941655358681647e-5,5.192200796040533e-6,Up
Rhbdl3,1.9926822599849252,1.3941655358681647e-5,1.1846135199152339e-8,Up
Cxxc5,0.6383501313291249,1.3941655358681647e-5,1.9616310548696023e-6,Down
Nup85,0.8814603961911679,1.3961534963180744e-5,1.8003605185327778e-4,Down
H2-D1,0.822687701900417,1.3961534963180744e-5,2.5874226254883315e-5,Down
Ptger3,3.0315359954205134,1.3962461930622015e-5,2.10126303941934e-6,Up
Elac2,1.22466405570957,1.4040697798647607e-5,2.6035470816728663e-5,Up
Zfp703,0.5467986209736597,1.4040697798647607e-5,7.639861013830448e-9,Down
Myrip,2.1188293549523673,1.4383079146365828e-5,8.111740688061362e-9,Up
Tmem126a,1.4489776472619982,1.474836150328438e-5,3.5510518537290327e-6,Up
Pecam1,0.7753534583295415,1.4860614084508617e-5,4.683967332031858e-6,Down
Rtn4,1.5100562990103723,1.4925717721157942e-5,1.0310805218807448e-5,Up
Rere,0.688407013570551,1.497868514372035e-5,1.0418817123611692e-6,Down
Mthfr,1.4069223882709418,1.497868514372035e-5,2.9745001051972544e-6,Up
H2-M3,0.5456963535185831,1.504535344828559e-5,1.2425831518827806e-6,Down
Ms4a6c,2.274708708295031,1.504535344828559e-5,4.317007715057428e-8,Up
Senp6,1.0020971715120568,1.514604337927237e-5,2.334324476466941e-5,Up
Eif4a2,0.8175615612540933,1.5193823466086892e-5,0.005679865915744743,Down
Apoo,1.4602104018985813,1.5193823466086892e-5,1.1825706560269259e-6,Up
Esr1,0.5381218069617975,1.527989214057067e-5,7.241415806552966e-9,Down
Igtp,0.5465897105157553,1.529124547562685e-5,5.004163714290328e-8,Down
Stx2,1.1897506271400544,1.5309688424204133e-5,2.714886131150089e-5,Up
Dtx3,0.6561108707735941,1.5309688424204133e-5,2.0472532985838916e-6,Down
Gpi1,1.2343832078974404,1.5309688424204133e-5,1.4728817613415323e-5,Up
Cdc42bpa,1.158771833048406,1.5309688424204133e-5,7.234557250458706e-5,Up
Slc2a3,1.670996662098245,1.5309688424204133e-5,3.580452282984906e-6,Up
Ikbkb,0.8044469242736006,1.5472592055212097e-5,0.001596564287731771,Down
Guf1,0.8877308033093536,1.5472592055212097e-5,2.1845727610251268e-4,Down
Rtp3,0.4814746077498579,1.5472592055212097e-5,4.893871794810792e-7,Down
Aldh3b2,2.477026332724204,1.5574072213669506e-5,1.0883297417345775e-8,Up
Eif4e,1.2770455261283054,1.5706316982677287e-5,5.351275660254607e-6,Up
Neurl3,0.5479626198560298,1.570683495253684e-5,5.711544584640758e-8,Down
Med28,0.7594735940733621,1.584824453805046e-5,1.357265148939857e-4,Down
Rmnd1,1.1855653066962852,1.584824453805046e-5,3.029745131266515e-4,Up
Usp4,1.0064251348003412,1.584824453805046e-5,5.179054076017903e-6,Up
Ppp2r3d,0.7811724375230598,1.5980832272100968e-5,0.05211139570526797,Down
Elk4,0.6621043478462683,1.60095666071893e-5,5.203150304901549e-9,Down
Fam150b,2.2752806901002747,1.721844384114068e-5,1.4637325462129359e-8,Up
Tcf15,0.32204240222815583,1.7455644676879047e-5,1.51627593853877e-8,Down
Capn9,3.4648238750460276,1.7639014373753423e-5,1.1364161177380336e-7,Up
Gdi1,1.0295759834661298,1.7763558093607965e-5,0.005808194159734193,Up
Pear1,0.7076078286434413,1.7792446582439375e-5,5.52738242668815e-7,Down
Stk11,0.8403401968727621,1.7856698215591335e-5,1.2265187538712436e-5,Down
Esyt2,2.2271594432181643,1.815743764613958e-5,1.7129371579237006e-8,Up
Col4a2,2.1918097257049487,1.835801323665982e-5,1.5004819066686265e-8,Up
Arpc1b,1.2469753666713261,1.8448169604941985e-5,1.9676201034149636e-4,Up
Nf2,1.1391265129295243,1.84919738428631e-5,4.303467735154054e-5,Up
Rpl22l1,1.2762087301127885,1.84919738428631e-5,4.424826452162354e-5,Up
Cdk7,1.6509067553429269,1.84919738428631e-5,5.733001570225675e-6,Up
Tjp1,0.7337458111852593,1.84919738428631e-5,3.874197716959315e-6,Down
Pdzd11,1.5534325113843743,1.84919738428631e-5,2.687755532078421e-6,Up
Enpp2,1.2127694706503729,1.84919738428631e-5,7.233983083325217e-7,Up
Arhgef15,0.45730804688129634,1.8494051619932215e-5,5.972625592750186e-6,Down
Maged1,1.2345905299021884,1.8494051619932215e-5,2.272776640033915e-5,Up
Pmvk,2.0866666111668244,1.8616024265832425e-5,8.323282829066733e-9,Up
Wdr75,1.2595822043460405,1.8717700237182458e-5,7.417436634254268e-6,Up
Hnrnpm,0.8738562947721623,1.9096208335347825e-5,0.002852749309778499,Down
Ivns1abp,0.6517639390868571,1.9274705615634402e-5,1.6582894890284693e-5,Down
Setd2,0.9700261335624234,1.936227007045204e-5,1.062280025358201e-4,Down
Anapc16,1.3095475848864222,1.936227007045204e-5,1.593794382302742e-4,Up
N4bp2l1,0.5621651472313169,1.9436855600666754e-5,7.819370004795863e-6,Down
Bag6,0.9948985777836723,1.9455575630066673e-5,0.00969756616111542,Down
Gm20257,0.506058050118166,1.9483454016562162e-5,2.2009154122591672e-8,Down
Traf7,0.8942439440985968,1.9539186546244395e-5,2.710877153186342e-4,Down
Clip1,1.2698420484887876,1.9539186546244395e-5,2.1945005653438534e-5,Up
Tspan4,0.5594046724960244,2.0104191337747352e-5,2.7972517651653994e-6,Down
Klf13,1.4544056756963744,2.0104191337747352e-5,4.762071514163146e-6,Up
C330007P06Rik,1.5201194233590323,2.0104191337747352e-5,1.7538227298488007e-6,Up
H1fx,0.4699737575987186,2.0104191337747352e-5,2.4492146942003355e-8,Down
Lman2l,0.8775592180562846,2.0104191337747352e-5,3.496637567150278e-4,Down
Swap70,0.6429835310931399,2.033357466268453e-5,1.3090647991139403e-6,Down
Arhgef11,1.347339590759709,2.051139227718419e-5,1.5292828624918085e-6,Up
Igf1,0.6554857068461823,2.0653537309544436e-5,1.8887631807460174e-5,Down
Mepce,0.6846657747983815,2.0900873785387544e-5,9.290147270003292e-6,Down
Cd164l2,3.324866750488659,2.114101639444776e-5,3.494340845076789e-8,Up
Polr3gl,0.5700674258709882,2.1292407864634945e-5,5.104786807692412e-6,Down
Rbck1,0.8488346947046549,2.1429714652682024e-5,0.0027986525681342766,Down
Fam98c,0.6020126461109423,2.1586152587362284e-5,4.952009845699203e-5,Down
Ripply3,0.45160511182715796,2.1947788250721448e-5,1.506849083932411e-7,Down
Uso1,1.1221208713335669,2.215606813881313e-5,2.7113304388531005e-6,Up
Rassf2,1.5817049364958233,2.2169588837517914e-5,2.2866336866691542e-5,Up
Cul4a,1.1582754279685923,2.266836081552587e-5,4.493731022187433e-5,Up
Dxo,0.6832710999104257,2.267041051930493e-5,2.819777775385609e-4,Down
Mars,1.2146172826659687,2.26919424977021e-5,1.4834073061013738e-6,Up
Man2c1,0.9853415628148315,2.27951112472743e-5,0.008602182294331715,Down
Ank2,1.1653969313286259,2.2876759157863237e-5,2.724458586676757e-5,Up
Gstt1,0.5412904412184676,2.2876759157863237e-5,4.05389207764399e-7,Down
Pi4kb,0.8045622919191318,2.3094836611837166e-5,5.814276570805081e-5,Down
Slc2a13,1.7647195823510795,2.3378575442915326e-5,3.8237441076618165e-8,Up
Cflar,1.1949701151692034,2.3552849733628205e-5,0.0024213955447927784,Up
Rab1b,1.5328795699522968,2.3552849733628205e-5,6.7190976597459165e-6,Up
Cul3,1.2572228358884945,2.3789840322799018e-5,4.0097441043729354e-4,Up
Ube2g2,1.6023233118827132,2.384869606455143e-5,4.39267760369785e-8,Up
Stoml2,1.2181007319291703,2.4288943277754065e-5,0.0010586359388354617,Up
Slc12a7,0.6607670314022845,2.4288943277754065e-5,2.262558127795305e-6,Down
Mcts1,1.105789336335087,2.4383737038758638e-5,2.4413800127194948e-4,Up
Stxbp5,0.8281918852066659,2.4772493716143044e-5,1.1644703324721338e-4,Down
Serping1,1.3753946415977807,2.482658297418854e-5,3.0385031378739746e-6,Up
Ogn,2.322604998368252,2.5753029022715213e-5,4.9892370629504073e-8,Up
Rbm17,0.8507058064190346,2.576256883506481e-5,5.865361660667703e-4,Down
Parp14,0.6414424762251226,2.576256883506481e-5,1.376451646807428e-6,Down
Clcf1,0.6162846413142857,2.5856890587125633e-5,1.469545332324514e-5,Down
Ms4a4a,3.3070039576410655,2.599856800888982e-5,5.152424435393675e-8,Up
Pelp1,1.5188785450917384,2.6069633484416966e-5,1.3311855493509866e-5,Up
