target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000000356.9,ENSMUSG00000000346,Dazap2,Dazap2-201,0.8691951399891563,-0.1357998958476341,0.06053157791019961,0.3429719370947876,Unchanged
ENSMUST00000027952.11,ENSMUSG00000026640,Plxna2,Plxna2-001,1.2122806662277896,0.18707368860548745,0.06053194962620759,0.09519047028762803,Unchanged
ENSMUST00000039156.6,ENSMUSG00000036504,Phpt1,Phpt1-001,0.776661057416939,-0.22698853299453056,0.06053194962620759,0.07508678554392365,Unchanged
ENSMUST00000021368.9,ENSMUSG00000020982,Nemf,Nemf-201,1.1048019183067315,0.10685617817103647,0.06053194962620759,0.4514124256621197,Unchanged
ENSMUST00000021523.6,ENSMUSG00000021103,Mnat1,Mnat1-001,1.2859911046441646,0.33107256848645955,0.06053194962620759,0.09299780559393861,Unchanged
ENSMUST00000057423.5,ENSMUSG00000051373,Ppapdc3,Ppapdc3-001,1.7306212458643144,0.6600470807256208,0.06057203280213358,0.07512870037820286,Unchanged
ENSMUST00000190245.6,ENSMUSG00000032298,Neil1,Neil1-002,0.7881748067818011,-0.23090402089764045,0.06062554273131385,0.11530421262668533,Unchanged
ENSMUST00000034543.4,ENSMUSG00000032044,Rpusd4,Rpusd4-001,0.8864348383033092,-0.1177708476500723,0.06062554273131385,0.5206050410736255,Unchanged
ENSMUST00000003310.6,ENSMUSG00000003226,Ranbp2,Ranbp2-201,1.0862863238686147,0.09665387481586091,0.06062554273131385,0.5178581462399843,Unchanged
ENSMUST00000061469.3,ENSMUSG00000044177,Wfikkn2,Wfikkn2-001,1.6884552071268826,0.5413333131889813,0.06062705451402175,0.10511306841150095,Unchanged
ENSMUST00000100507.7,ENSMUSG00000056076,Eif3b,Eif3b-001,1.1262374445995929,0.1300760068030967,0.06068032089763209,0.33951174535536804,Unchanged
ENSMUST00000154122.1,ENSMUSG00000050323,Ndufaf6,Ndufaf6-004,3.3637850741327013,1.5386761971795182,0.06068032089763209,0.07604487706478305,Unchanged
ENSMUST00000171683.2,ENSMUSG00000021982,Cdadc1,Cdadc1-204,1.2774792402534942,0.23335880764579386,0.06068032089763209,0.1974171336839438,Unchanged
ENSMUST00000029679.3,ENSMUSG00000028044,Cks1b,Cks1b-001,0.8652986056717161,-0.14754199191828626,0.06068032089763209,0.29996939532838085,Unchanged
ENSMUST00000035079.9,ENSMUSG00000032498,Mlh1,Mlh1-001,1.1095128114612223,0.10881039545317468,0.060705781611818714,0.5342413638493392,Unchanged
ENSMUST00000005825.7,ENSMUSG00000005682,Pan2,Pan2-201,2.7901077316539826,2.479616613800522,0.06070596451235599,0.07541436813885874,Unchanged
ENSMUST00000199343.1,ENSMUSG00000029169,Dhx15,Dhx15-006,0.7723733766407423,-0.2622659181857301,0.06070596451235599,0.21929428701072998,Unchanged
ENSMUST00000084502.6,ENSMUSG00000066979,Bub3,Bub3-201,1.1078761241430082,0.10310716169270817,0.06070596451235599,0.4797142451875766,Unchanged
